,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
663,TGG_1937,sas,-0.0126289,-0.0113032,-0.0352423,-0.018438,-0.0155623,-0.00471666,-0.00401569,0.00526776,-0.00584078,-0.00781194,Inferred
664,TGG_1939,sas,-0.0119557,-0.0122862,-0.0364281,-0.019608,-0.0177426,-0.00578949,-0.0076056,0.00461538,-0.00504953,-0.00361253,Inferred
665,TGG_1940,sas,-0.0124889,-0.015332,-0.0305594,-0.0141464,-0.0121511,-0.000519363,-0.00584882,-0.000326144,-0.00345194,-0.0101985,Inferred
666,TGG_1942,sas,-0.012417,-0.0109991,-0.0355809,-0.0174444,-0.0156472,-0.00417874,-0.0055749,0.00155165,-0.0094986,-0.00873875,Inferred
667,TGG_1943,sas,-0.0122444,-0.0105707,-0.0373168,-0.0183324,-0.0186715,-0.00456266,-0.00832315,0.00345755,-0.00350321,-0.0125272,Inferred
668,TGG_1945,sas,-0.0124936,-0.0104819,-0.0358577,-0.0195318,-0.0223641,-0.00767293,0.00519571,-0.004817,0.00738919,0.0140049,Inferred
669,TGG_1946,sas,-0.0125208,-0.0105032,-0.0353501,-0.0190689,-0.01511,-0.00342622,-0.00708588,0.00396194,-0.00311167,-0.00834593,Inferred
670,TGG_1953,sas,-0.0114589,-0.0114586,-0.0357507,-0.0179559,-0.0156337,-0.00535601,-0.0055896,0.00160741,-0.00717266,-0.0139093,Inferred
671,TGG_1955,sas,-0.0122876,-0.0128347,-0.0356649,-0.0188304,-0.0173526,-0.00559444,-0.0068388,0.00470849,-0.00590468,-0.00643781,Inferred
672,TGG_1957,sas,-0.012296,-0.0112187,-0.0376836,-0.0215375,-0.0226657,-0.00411128,-0.00570642,0.00940324,0.00209458,-0.0125702,Inferred
673,TGG_1958,sas,-0.0121996,-0.0100701,-0.0371123,-0.0239304,-0.0202998,-0.00142485,-0.00509582,0.0100349,-0.000798214,-0.00633827,Inferred
674,TGG_1959,sas,-0.0121237,-0.00968228,-0.0370555,-0.021257,-0.0239519,-0.0100273,0.0126457,-0.00207811,0.00382237,0.0253002,Inferred
675,TGG_1961,sas,-0.0124204,-0.0110604,-0.0369374,-0.0172621,-0.0222736,-0.000892438,-0.00503994,0.0107104,-0.000476438,-0.0121043,Inferred
676,TGG_1962,sas,-0.0120728,-0.00942474,-0.0372508,-0.0232383,-0.0196723,-0.00197581,-0.00724377,0.0156874,0.00214533,-0.0151632,Inferred
677,TGG_1963,sas,-0.0149276,2.72225e-05,0.0181232,-0.053854,-0.0847273,0.0156217,-0.00671812,0.00885756,-0.00773403,0.00564962,Inferred
678,TGG_1965,sas,-0.0148074,-0.00104243,0.00877484,-0.0515891,-0.0836549,0.0230742,-0.0064773,0.00789882,-0.000623237,0.0172415,Inferred
679,TGG_1966,sas,-0.0145663,-0.00031671,0.0109273,-0.0563547,-0.0832138,0.0275323,-0.00614639,0.00202896,-0.00557601,0.0112555,Inferred
680,TGG_3,eas,-0.0164382,0.0331951,-0.0162002,0.00720586,0.035546,0.00349688,0.0107149,-0.0279663,0.0084746,0.00118455,Known
681,TGG_5,eas,-0.0161683,0.0331744,-0.0171034,0.0112427,0.0362569,-0.00302769,0.0104141,-0.0146174,0.00578008,0.00989391,Known
682,TGG_7,nfe,-0.0127504,-0.0318873,0.00666838,0.000934899,0.0295672,0.020693,0.000997987,-0.00777931,-0.000580262,-0.0107489,Known
683,TGG_8,nfe,-0.0131535,-0.0296758,0.00315726,0.00309003,0.0263713,0.0182077,-0.000381604,-0.00737131,0.00190278,-0.0127992,Known
684,TGG_9,nfe,-0.0138767,-0.0282637,0.0350605,-0.0115038,0.00893674,-0.0515588,0.00746034,-0.0281103,0.00763572,-0.0105743,Known
685,TGG_10,nfe,-0.0127968,-0.0298404,0.00641625,0.0037492,0.0272504,0.0185749,0.000611654,0.000722988,0.00838169,-0.00765384,Known
686,TGG_12,nfe,-0.0131789,-0.0292972,0.00793147,0.00256602,0.0264177,0.0205275,-0.000274885,-0.00216798,0.00584567,-0.00171979,Known
687,TGG_13,nfe,-0.0129256,-0.0312964,0.00618575,0.00355184,0.0281736,0.0180492,-0.000266425,-0.00369517,-0.00191869,-0.00944924,Known
688,TGG_14,nfe,-0.0132606,-0.0291596,0.00423876,0.00255113,0.0283698,0.01927,0.000461353,-0.0119398,0.00122686,-0.00731241,Known
689,TGG_16,nfe,-0.0136959,-0.0273208,0.0235605,-0.00676698,0.0105565,0.0195034,-0.00337163,0.02705,0.00054505,0.0279678,Known
690,TGG_17,nfe,-0.013297,-0.0284427,0.0281343,-0.0103648,0.0105302,0.0147028,-0.00541393,0.0262817,0.000797765,0.0263428,Known
691,TGG_20,nfe,-0.0126514,-0.0301494,0.00516036,0.00309241,0.0275086,0.0191453,-0.000489658,-0.00736991,2.72531e-05,-0.0107099,Known
692,TGG_23,nfe,-0.0129225,-0.0304717,0.00463028,0.00142602,0.0295518,0.0195744,-0.000256542,-0.00703223,0.0010999,-0.0121675,Known
693,TGG_25,nfe,-0.0139709,-0.0274692,0.0349042,-0.0133144,0.0100404,-0.0548221,0.00932654,-0.0248705,0.00577999,-0.0198973,Known
694,TGG_29,nfe,-0.0124523,-0.0308575,0.00638875,0.00484884,0.0295521,0.0201041,0.000238249,-0.00707396,-0.00432443,-0.00816476,Known
695,TGG_30,nfe,-0.0136794,-0.0275797,0.0339077,-0.0110906,0.00788692,-0.0442955,0.0119484,-0.022616,0.00816336,-0.0027994,Known
696,TGG_31,nfe,-0.014301,-0.0291664,0.0377889,-0.0132252,0.0095458,-0.0434946,0.0090036,-0.0201526,0.00373694,-0.00423757,Known
697,TGG_34,nfe,-0.0128829,-0.0294861,0.00468195,0.000561767,0.0285345,0.0159986,0.00503407,-0.0121359,0.00649619,-0.000509816,Known
698,TGG_35,nfe,-0.0123188,-0.0308595,0.00424891,0.00242634,0.0254677,0.0184096,0.000455316,-0.0121363,-0.000585587,-0.0115032,Known
699,TGG_39,nfe,-0.0130783,-0.0319376,0.00599552,0.0021636,0.0295901,0.0206499,0.00129413,-0.00798206,-4.14317e-05,-0.0132522,Known
700,TGG_41,nfe,-0.0145765,-0.0237433,0.0426507,-0.0203628,-0.00680084,0.00197101,-0.00842592,0.0433716,-0.014165,0.0206372,Known
701,TGG_43,nfe,-0.0146938,-0.0272445,0.0416502,-0.0192309,-0.00269336,0.000163706,-0.00545349,0.0378079,-0.00572597,0.0186048,Known
702,TGG_44,nfe,-0.0143511,-0.0249695,0.0451543,-0.0207899,-0.00294996,0.00366011,-0.0062387,0.0448269,-0.00772099,0.0174701,Known
703,TGG_45,nfe,-0.0146,-0.0271149,0.0296838,-0.0127425,0.00126426,0.0155477,-0.0050759,0.0330144,-0.00307782,0.0214991,Known
704,TGG_46,nfe,-0.0127744,-0.0320657,0.00493599,0.00224637,0.026051,0.0181078,0.00131387,-0.00782368,0.00242635,-0.00831932,Known
705,TGG_47,nfe,-0.0125112,-0.0302124,0.003975,0.00121707,0.0272036,0.019392,-0.0018198,-0.0060848,-0.00231774,-0.0107824,Known
706,TGG_48,nfe,-0.0122347,-0.0316221,0.00488074,0.00255414,0.0258808,0.0200478,0.000422788,-0.0112453,0.000542644,-0.0133987,Known
707,TGG_49,nfe,-0.0149325,-0.0263312,0.0483482,-0.0187768,-0.00321928,-0.0839192,0.00994447,-0.0387256,0.00526658,-0.0405925,Known
708,TGG_51,nfe,-0.0122096,-0.0300384,0.00528468,0.00275828,0.0279887,0.0211352,0.0041477,-0.011338,-0.00159853,-0.00882541,Known
709,TGG_52,nfe,-0.0129113,-0.0313209,0.00575179,0.00324818,0.0295021,0.0191936,0.000463188,-0.0110525,0.000961103,-0.00944213,Known
710,TGG_53,nfe,-0.0126538,-0.0301436,0.00413487,0.0024771,0.0265492,0.0176748,-0.00271129,-0.0054226,-0.00047481,-0.0103879,Known
711,TGG_55,nfe,-0.0139076,-0.0255872,0.0385785,-0.01292,0.00562808,-0.0558149,0.0103823,-0.0314023,0.010286,-0.0155238,Known
712,TGG_56,nfe,-0.0146355,-0.0270844,0.0399015,-0.0110485,0.00451544,-0.0781372,0.00901685,-0.0337,0.00725915,-0.0310242,Known
713,TGG_58,fin,-0.0148393,-0.0226786,0.0256844,-0.00440708,0.0084235,0.0145733,-0.00523133,0.047848,-0.0049779,0.0257851,Known
714,TGG_59,fin,-0.0127881,-0.0252962,0.00504289,0.00813021,0.0275613,0.0142235,-0.00160928,0.010485,-0.00591313,-0.00743725,Known
715,TGG_60,fin,-0.0144291,-0.0227513,0.0256657,-0.00765726,0.00835475,0.0149243,-0.0049694,0.0405755,-0.00311012,0.0269542,Known
716,TGG_61,fin,-0.0130723,-0.0245014,0.00509615,0.0066676,0.0293347,0.0127713,-0.0029049,0.0086651,-0.00931591,-0.00580478,Known
717,TGG_62,fin,-0.0131586,-0.0272184,0.00900653,0.00323578,0.0255584,0.0108115,-0.00020224,0.00660105,0.00466734,0.00219849,Known
718,TGG_63,fin,-0.012713,-0.027378,0.0050724,0.00422305,0.0274164,0.0151825,0.000552649,0.00212134,-0.00300837,-0.00761808,Known
719,TGG_64,fin,-0.0125078,-0.0258854,0.00730123,0.00441586,0.0226124,0.00974338,0.00131985,0.0074481,0.00383297,-0.000112034,Known
720,TGG_66,fin,-0.013144,-0.0268268,0.00690333,0.00353554,0.0229945,0.013203,0.000254604,0.015459,0.00345835,0.00302548,Known
721,TGG_67,fin,-0.0132575,-0.0257574,0.0088904,0.00613958,0.0243883,0.0139155,0.00170391,0.0159401,0.00163196,0.0057314,Known
722,TGG_69,fin,-0.013085,-0.0250936,0.00692861,0.00653171,0.0206502,0.0143558,-0.00176692,0.0176575,0.00203035,0.00572193,Known
723,TGG_71,fin,-0.013366,-0.0251726,0.00774869,0.00621794,0.0300791,0.01517,-0.00182373,0.0144245,0.00318285,-0.000336247,Known
724,TGG_73,nfe,-0.0137187,-0.0271567,0.0304106,-0.0123582,0.000306364,0.0164243,-0.00452152,0.0321162,-0.00514259,0.0249215,Known
725,TGG_74,nfe,-0.0125412,-0.0305948,0.00588273,0.00288579,0.0270737,0.0202754,-0.00190579,-0.00054067,0.00468807,-0.00398823,Known
726,TGG_76,nfe,-0.0126344,-0.030554,0.00651006,0.00495905,0.0293387,0.0200485,0.00162541,-0.00855247,-0.000875399,-0.00954779,Known
727,TGG_77,nfe,-0.0151527,-0.0244661,0.0534095,-0.0255836,-0.0134248,-0.0225591,-0.0094625,0.0265232,-0.0198132,-0.02839,Known
728,TGG_78,nfe,-0.0145534,-0.0233485,0.0493549,-0.0250414,-0.013598,-0.025139,-0.00818733,0.0227322,-0.0156976,-0.0265915,Known
729,TGG_79,nfe,-0.0130566,-0.0305529,0.00779962,0.00339658,0.0270196,0.0224163,-0.00156977,-0.00516735,0.00930925,-0.00933734,Known
730,TGG_80,nfe,-0.0131132,-0.031405,0.00635094,0.00245117,0.0238575,0.0154658,-0.000458942,-0.00546181,0.00867585,-0.0090087,Known
731,TGG_82,nfe,-0.0140807,-0.0284916,0.0407632,-0.0128983,0.00455226,-0.0594273,0.00788376,-0.0216081,0.00491975,-0.0149637,Known
732,TGG_83,nfe,-0.0146122,-0.0280946,0.0462725,-0.0173237,0.0054081,-0.0926507,0.0107044,-0.0380405,0.000625094,-0.0468125,Known
733,TGG_84,nfe,-0.0137073,-0.0268159,0.0250911,-0.00750934,0.0102781,0.0191375,-0.00550416,0.0265946,-0.00138069,0.0283761,Known
734,TGG_85,nfe,-0.0142324,-0.0270515,0.021448,-0.00573761,0.00834898,0.0157897,-0.00551765,0.0262094,-0.00404702,0.0228915,Known
735,TGG_87,nfe,-0.0142207,-0.0244453,0.0405762,-0.018813,-0.00437255,-0.00388126,-0.00993212,0.0461302,-0.0109735,0.0174978,Known
736,TGG_88,nfe,-0.0147673,-0.0230494,0.0537226,-0.0246062,-0.0162223,-0.0188055,-0.00994598,0.0250232,-0.0172006,-0.0272795,Known
737,TGG_89,nfe,-0.0142666,-0.028153,0.0326252,-0.00811273,0.0114842,-0.0379351,0.0112449,-0.0230111,0.00822303,-0.00561365,Known
738,TGG_90,nfe,-0.0145882,-0.0249097,0.0465539,-0.0219213,-0.00547728,-0.0252809,-0.00701296,0.0248385,-0.0151181,-0.0259907,Known
739,TGG_92,nfe,-0.0137519,-0.0282275,0.0355418,-0.010932,0.00864181,-0.0518018,0.00805141,-0.0221027,0.00238373,-0.0106152,Known
740,TGG_94,nfe,-0.0138268,-0.0278576,0.0318826,-0.0114721,0.00440869,0.0159269,-0.00590874,0.0335681,-0.0023121,0.0226619,Known
741,TGG_95,nfe,-0.0138294,-0.0244895,0.0300085,-0.0110934,0.00534053,0.0157069,-0.00276565,0.0299203,-0.00362415,0.0229786,Known
742,TGG_96,nfe,-0.0144216,-0.0247561,0.0425436,-0.0197556,-0.000957002,-0.00648388,-0.00633163,0.0398426,-0.0109492,0.0149597,Known
743,TGG_97,nfe,-0.0140889,-0.0276971,0.0415454,-0.0140354,0.0065137,-0.0827029,0.009789,-0.0327935,0.00695836,-0.035194,Known
744,TGG_98,nfe,-0.0138456,-0.0285841,0.0310932,-0.0104001,0.0113737,-0.0325749,0.00979215,-0.0279693,0.0110895,0.00101981,Known
745,TGG_101,fin,-0.0159802,-0.0190957,0.0498692,-0.0206578,-0.0136008,-0.0307006,-0.00921717,0.0470213,-0.0208197,-0.0227946,Known
746,TGG_103,fin,-0.0142138,-0.022918,0.0289557,-0.010802,0.00511359,0.0131032,-0.00738947,0.0471699,-0.0044756,0.0304748,Known
747,TGG_104,fin,-0.0148913,-0.0227347,0.0410903,-0.0163976,-0.00298384,-0.0116405,-0.00928443,0.0582872,-0.015818,0.00882532,Known
748,TGG_105,fin,-0.0146238,-0.0219252,0.0355499,-0.0144434,0.00140722,-0.0156619,-0.0103401,0.0670562,-0.021039,0.0135661,Known
749,TGG_106,fin,-0.0147223,-0.02525,0.0323654,-0.0125696,0.00668288,-0.0178021,-0.00799075,0.0499531,-0.0122276,0.00414083,Known
750,TGG_108,fin,-0.0149004,-0.0217999,0.0388472,-0.0137492,0.00430602,-0.0238824,-0.0105107,0.0665294,-0.0191668,0.00511276,Known
751,TGG_109,fin,-0.0152568,-0.0203126,0.0410876,-0.0137054,-0.00478558,-0.0158711,-0.00992415,0.0606744,-0.0174174,0.0124985,Known
752,TGG_110,fin,-0.0150051,-0.0220061,0.0434581,-0.0182514,-0.00134334,-0.0161776,-0.0109234,0.0658705,-0.0176768,0.012273,Known
753,TGG_111,fin,-0.0154744,-0.0225879,0.0378321,-0.0134684,0.00240318,-0.0341508,-0.00584989,0.0473238,-0.0175359,-0.0178697,Known
754,TGG_114,fin,-0.0138941,-0.0249017,0.00864457,0.000420597,0.0201126,0.0191301,0.00221775,0.015583,0.00422158,0.0126824,Known
755,TGG_115,fin,-0.0142742,-0.0253112,0.0285049,-0.00722677,0.0106808,-0.0518455,0.0115581,-0.0217587,0.00765814,-0.00692015,Known
756,TGG_116,fin,-0.0145199,-0.0226005,0.0281863,-0.0103066,0.00290172,0.00901219,-0.0106353,0.0569896,-0.00544922,0.0310896,Known
757,TGG_117,fin,-0.0147683,-0.0245487,0.0394745,-0.0156582,0.00521194,-0.018668,-0.00795051,0.0587411,-0.0152659,0.00801477,Known
758,TGG_118,fin,-0.0147672,-0.0261245,0.0324522,-0.00761563,0.0103702,-0.0563921,0.00930495,-0.0236191,0.00718129,-0.0126518,Known
759,TGG_119,fin,-0.014666,-0.0233881,0.0297122,-0.00916762,0.00671457,-0.0345474,0.00680207,-0.00355589,0.0076884,0.0133399,Known
760,TGG_120,fin,-0.0152417,-0.0194621,0.0424892,-0.0182923,-0.00471553,-0.0113897,-0.00894676,0.0595987,-0.016207,0.0132249,Known
761,TGG_123,fin,-0.0149319,-0.0220783,0.035333,-0.0124464,0.00813191,-0.029328,-0.00897978,0.051725,-0.0178731,-0.0137526,Known
762,TGG_124,fin,-0.0148166,-0.0218565,0.0376231,-0.0128385,0.00306877,-0.0310772,-0.00698003,0.0447979,-0.0180873,-0.0154998,Known
763,TGG_125,fin,-0.0156089,-0.0211875,0.0369447,-0.0152672,0.00102691,-0.0213917,-0.0104289,0.0646165,-0.0193532,0.00809124,Known
764,TGG_127,fin,-0.0147997,-0.0215937,0.0340503,-0.0125528,0.00762068,-0.026472,-0.00782653,0.0670417,-0.0171832,0.00395831,Known
765,TGG_130,fin,-0.0153411,-0.021106,0.0444007,-0.0180262,-0.0112594,-0.000786995,-0.00678091,0.0467271,-0.0146404,0.0063313,Known
766,TGG_131,fin,-0.0153373,-0.0210755,0.0471373,-0.0194549,-0.00891736,-0.00934877,-0.00753007,0.0409058,-0.0169688,-0.00632609,Known
767,TGG_132,fin,-0.014767,-0.0213144,0.0369776,-0.0151858,-0.00142885,-0.0138111,-0.00872273,0.0582872,-0.0152199,0.0148686,Known
768,TGG_133,fin,-0.0147778,-0.0206145,0.0423902,-0.0182193,-0.000289873,-0.0130179,-0.0117929,0.064901,-0.018878,0.0156376,Known
769,TGG_134,fin,-0.0148463,-0.02203,0.0407538,-0.0145481,8.64048e-05,-0.0121243,-0.0101442,0.0675816,-0.0169696,0.0140966,Known
770,TGG_136,fin,-0.0146859,-0.0222965,0.0371673,-0.0126374,0.00229764,-0.0119061,-0.00864797,0.0608373,-0.0146045,0.00939234,Known
771,TGG_137,fin,-0.015108,-0.0233549,0.0372702,-0.013096,0.00159238,-0.00288696,-0.00866763,0.0506321,-0.011047,0.0249358,Known
772,TGG_138,fin,-0.0147217,-0.0222342,0.0353737,-0.0147698,0.000752004,-0.00572639,-0.0108874,0.0617096,-0.0133299,0.0221132,Known
773,TGG_139,fin,-0.0147937,-0.023226,0.0431214,-0.0181773,-0.00407363,-0.000294192,-0.0072998,0.0556575,-0.0138512,0.0213657,Known
774,TGG_141,fin,-0.0150542,-0.0207356,0.0414777,-0.0163252,-0.00495731,-0.00468086,-0.0073078,0.0418063,-0.010689,-0.000477572,Known
775,TGG_142,fin,-0.0147584,-0.0193682,0.0398879,-0.021032,-0.00756766,-0.0127774,-0.00874194,0.0541968,-0.0133776,0.0163429,Known
776,TGG_143,fin,-0.0157603,-0.0199665,0.0452349,-0.0225457,-0.00523317,-0.00908689,-0.00664453,0.0501859,-0.0129187,0.00165071,Known
777,TGG_144,fin,-0.0149683,-0.0207298,0.0415998,-0.0147317,-0.00170333,-0.00747715,-0.00936527,0.0611245,-0.0148558,0.0180322,Known
778,TGG_145,fin,-0.0150524,-0.0219737,0.0384716,-0.0173975,-0.000620612,0.00157463,-0.00785568,0.0463952,-0.00941944,0.0191427,Known
779,TGG_146,fin,-0.0149034,-0.0205735,0.0419035,-0.0146825,-0.00699917,-0.012903,-0.0102741,0.0618239,-0.0178198,0.0179583,Known
780,TGG_147,fin,-0.0136481,-0.0264599,0.00507248,0.00373597,0.029035,0.0149598,0.000351092,0.00712817,4.36718e-05,-0.00979764,Known
781,TGG_149,fin,-0.0133767,-0.0275621,0.00614764,0.00531426,0.0298596,0.0150847,-0.00332851,0.00580155,-0.0035078,-0.0102055,Known
782,TGG_150,fin,-0.0152877,-0.0206958,0.0371363,-0.0144878,0.00653762,-0.0195023,-0.00601391,0.0624696,-0.0178486,0.00770702,Known
783,TGG_151,fin,-0.0126865,-0.0287128,0.00458369,0.00337459,0.0276221,0.0167325,-0.00262608,0.00509951,-0.00200306,-0.00753333,Known
784,TGG_152,fin,-0.0129985,-0.0262713,0.00454612,0.00427596,0.0277269,0.0161355,-0.00220781,0.00288959,-0.00247732,-0.0070661,Known
785,TGG_160,fin,-0.0151425,-0.0233895,0.0347706,-0.00973422,0.00709904,-0.0627022,0.0102327,-0.0211698,0.00509087,-0.0124961,Known
786,TGG_162,fin,-0.0150858,-0.0225875,0.0362397,-0.0102749,0.00494618,-0.0697632,0.0104831,-0.0171033,0.00463413,-0.0179892,Known
787,TGG_164,fin,-0.0151112,-0.0207699,0.043484,-0.0183756,-0.00726365,-0.0127455,-0.00954609,0.0589901,-0.0116384,0.0150596,Known
788,TGG_165,fin,-0.0144558,-0.0230195,0.0272647,-0.00433661,0.0110318,-0.0489174,0.0088373,-0.0188222,0.00553471,-0.00682009,Known
789,TGG_167,fin,-0.0141248,-0.0234454,0.0285442,-0.00502339,0.0108124,-0.0519612,0.0120268,-0.0185481,0.00435922,-0.0101466,Known
790,TGG_168,fin,-0.013809,-0.0275539,0.0302706,-0.0069538,0.01209,-0.045987,0.0104846,-0.0239666,0.00611607,-0.00881214,Known
791,TGG_170,fin,-0.015279,-0.0197286,0.0438239,-0.0179381,-0.00689786,-0.0150773,-0.00705452,0.0605279,-0.0143224,0.0137264,Known
792,TGG_172,eas,-0.0179853,0.0373694,0.00959536,0.000737367,0.0186399,-0.0461441,0.00867472,-0.0189025,0.0104434,0.00940058,Known
793,TGG_173,eas,-0.0180097,0.0382257,0.00397899,-0.000186654,0.0170289,0.0046804,-0.00669202,0.0286962,0.00184201,0.0253799,Known
794,TGG_174,eas,-0.0185083,0.039433,0.0181849,-0.0109916,0.00900817,-0.0224814,-0.00925637,0.0375211,-0.00884459,0.0098094,Known
795,TGG_175,eas,-0.0165101,0.0375327,-0.0150759,0.0136548,0.0364271,0.000915538,0.0177645,-0.0148836,0.00955642,0.0306789,Known
796,TGG_176,eas,-0.016425,0.0347492,-0.0144696,0.011698,0.0356619,-0.000681634,0.0191543,-0.018222,0.00776553,0.0311238,Known
797,TGG_180,eas,-0.0174562,0.0378412,0.00333715,0.000382703,0.0250429,0.00709064,-0.00495425,0.0268292,-0.00121201,0.0196679,Known
798,TGG_182,eas,-0.0180614,0.0400717,0.0155832,-0.00670229,0.0115963,-0.017171,-0.00861531,0.0469481,-0.00975371,0.0140059,Known
799,TGG_187,eas,-0.0174992,0.0387066,0.00272089,0.000883569,0.0164399,0.0108592,-0.00477031,0.0225715,0.0022438,0.0235605,Known
800,TGG_188,eas,-0.0175794,0.0377744,0.00146245,0.00192916,0.0220076,0.00365185,-0.00371439,0.0275984,0.00263834,0.0310788,Known
801,TGG_190,eas,-0.018307,0.0382314,0.0144427,-0.00202161,0.0170349,-0.0438367,-0.00978945,0.0390556,-0.0175752,-0.0169337,Known
802,TGG_192,eas,-0.017641,0.0394095,0.00562655,-0.000155702,0.0199679,0.00914148,-0.00505438,0.0308763,-0.000665516,0.027399,Known
803,TGG_199,eas,-0.0179596,0.0372436,0.00672336,0.00326471,0.0206365,-0.000170121,-0.00870236,0.0337743,-0.00441552,0.0226196,Known
804,TGG_200,eas,-0.017833,0.0380719,0.00640245,0.000195477,0.0165943,0.00318249,-0.00509885,0.0335933,-0.00130746,0.0245517,Known
805,TGG_201,eas,-0.0184031,0.0386789,0.0142402,-0.00411447,0.0219624,-0.0355633,-0.0072064,0.0456955,-0.0141161,-0.000210755,Known
806,TGG_202,eas,-0.0181385,0.0386034,0.0190866,-0.00565633,0.015404,-0.037395,-0.00896131,0.051673,-0.0166729,-0.00161048,Known
807,TGG_204,eas,-0.0181296,0.0406784,0.0180615,-0.00716103,0.00596156,-0.00302755,-0.00759065,0.0401223,-0.00397822,0.0278876,Known
808,TGG_218,eas,-0.0166836,0.0361067,-0.0176396,0.0131133,0.0399372,0.0029127,-0.00185672,-0.00573171,0.000816302,-0.00684306,Known
809,TGG_219,eas,-0.0163655,0.0358312,-0.0153292,0.0116735,0.0344519,0.00129305,0.0187686,-0.014661,0.00788943,0.0281031,Known
810,TGG_221,eas,-0.0180885,0.0398328,0.0224254,-0.0104603,0.00565576,-0.0290798,-0.00956807,0.0459488,-0.0143998,0.0086997,Known
811,TGG_224,eas,-0.017653,0.0365182,0.0101349,0.00338768,0.0246229,-0.0636779,0.0138614,-0.0297091,0.00619536,-0.00527837,Known
812,TGG_225,eas,-0.0187585,0.0407443,0.0225282,-0.00973059,0.00331214,-0.0236085,-0.00957253,0.0520481,-0.0149047,0.00345169,Known
813,TGG_226,eas,-0.0184399,0.0407919,0.0209586,-0.00827418,0.0121078,-0.0252546,-0.00863236,0.0542844,-0.012435,0.00866183,Known
814,TGG_228,eas,-0.0187253,0.0415721,0.0209377,-0.00966133,0.009451,-0.025187,-0.00803233,0.049415,-0.0143225,0.0092516,Known
815,TGG_229,eas,-0.0166605,0.0370099,-0.0145296,0.0110312,0.0358149,-9.51967e-05,0.0210793,-0.019361,0.0115432,0.0317131,Known
816,TGG_230,eas,-0.0162086,0.0361447,-0.0160802,0.0106128,0.0329887,0.00151154,0.0176327,-0.0183165,0.0114039,0.0294684,Known
817,TGG_232,eas,-0.0170135,0.0353957,0.0101297,0.000583167,0.0251529,-0.0601884,0.00954378,-0.0318046,0.0112413,-0.00350119,Known
818,TGG_233,eas,-0.0178096,0.0374465,0.0141748,-0.00361169,0.0186093,-0.0753188,0.011538,-0.0367207,0.00820922,-0.0160752,Known
819,TGG_235,eas,-0.0163637,0.0358077,-0.0157913,0.00960879,0.0349382,0.00131983,0.0194953,-0.0170239,0.0102869,0.0338442,Known
820,TGG_238,amr,-0.00341515,-0.0204591,0.00493531,0.0167153,0.010347,0.0131474,0.000903662,-0.00641703,0.00531283,-0.00790468,Known
821,TGG_240,eas,-0.0183767,0.0385394,0.0170789,-0.00925492,0.0158986,-0.0329162,-0.00862513,0.0453505,-0.0113898,-0.00180327,Known
822,TGG_241,eas,-0.0180402,0.0397141,0.0160538,-0.00449016,0.0195946,-0.0326573,-0.0077729,0.0412304,-0.0100984,0.000517336,Known
823,TGG_243,eas,-0.0180883,0.0400334,0.0174319,-0.00928305,0.0179849,-0.0354875,-0.00737708,0.0440731,-0.0143318,0.00291665,Known
824,TGG_245,eas,-0.0184567,0.0401676,0.0194643,-0.00995813,0.0128025,-0.0337743,-0.00819575,0.0275458,-0.0108001,-0.0238781,Known
825,TGG_246,eas,-0.0183806,0.0406498,0.0173448,-0.00976907,0.0129716,-0.0372811,-0.00756982,0.0311335,-0.014849,-0.0222905,Known
826,TGG_248,eas,-0.0163327,0.0359798,-0.0145009,0.00940779,0.0329053,0.00315834,0.0205794,-0.0212593,0.00993919,0.0292944,Known
827,TGG_249,eas,-0.0160868,0.0353516,-0.0153665,0.00856688,0.0352038,0.00262618,0.0178407,-0.0191345,0.0112978,0.029613,Known
828,TGG_250,eas,-0.0180157,0.0379444,0.00596894,-0.0011827,0.0148056,0.00178745,-0.00429944,0.0282264,-0.00174416,0.0174893,Known
829,TGG_251,eas,-0.016987,0.0392865,0.0071725,-0.00274764,0.0186314,0.00117187,-0.00528648,0.0291121,-0.00211396,0.0195515,Known
830,TGG_252,eas,-0.0177896,0.0391331,0.00405948,-0.00354608,0.0176093,0.000228207,-0.0044466,0.026912,-0.00029339,0.0161246,Known
831,TGG_255,eas,-0.0185461,0.0396433,0.0186347,-0.00840453,0.0149872,-0.035545,-0.00642815,0.0301688,-0.0126295,-0.0228225,Known
